id,web_name,full_name,team_id,team_name,position,status,status_description,chance_of_playing_next,news,minutes,starts,goals_scored,assists,yellow_cards,red_cards,influence,creativity,threat,ict_index,current_gameweek,recent_minutes_last_5,times_unavailable_last_10,max_consecutive_unavailable,total_minutes_last_10,total_upcoming_fixtures,congestion_level,workload_intensity,is_overworked,availability_score,injury_prone,physical_demand,position_risk,congestion_numeric
655,Fábio Silva,Fábio Soares Silva,20,Wolves,FWD,u,Unavailable,0.0,has joined Borussia Dortmund permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
656,Kalajdžić,Saša Kalajdžić,20,Wolves,FWD,u,Unavailable,0.0,has joined LASK on loan for the rest of the season.,14,0,0,0,0,0,1.0,4.3,2.0,0.7,21,0,10,18,0,17,High,14.0,0,0,1,0,2,2
657,Chiwome,Leon Chiwome,20,Wolves,FWD,i,Injured,0.0,Knee injury - Unknown return date,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
658,Fraser,Nathan Fraser,20,Wolves,FWD,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
663,J.Arias,Jhon Arias,20,Wolves,MID,a,Available,100.0,,1043,13,1,0,1,0,168.4,201.9,146.0,51.5,21,237,0,1,498,17,High,74.5,0,10,0,1,2,2
682,Møller Wolfe,David Møller Wolfe,20,Wolves,DEF,a,Available,100.0,,703,8,0,2,1,0,113.4,101.8,44.0,26.1,21,121,1,3,554,17,High,78.11111111111111,0,9,0,1,1,2
695,Tchatchoua,Jackson Tchatchoua,20,Wolves,DEF,a,Available,100.0,,1101,10,0,0,2,0,188.2,211.5,32.0,43.2,21,299,0,0,584,17,High,100.0909090909091,0,10,0,2,1,2
709,Krejčí,Ladislav Krejcí,20,Wolves,DEF,a,Available,100.0,,1390,16,2,1,2,0,348.8,111.1,194.0,65.5,21,427,2,2,670,17,High,81.76470588235294,1,8,0,2,1,2
720,Tolu,Tolu Arokodare,20,Wolves,FWD,a,Available,100.0,,665,7,1,1,1,0,82.4,111.2,210.0,39.8,21,339,0,1,457,17,High,83.125,0,10,0,1,2,2
749,Mané,Mateus Mané,20,Wolves,FWD,a,Available,100.0,,446,4,2,2,0,0,136.8,80.1,89.0,30.5,21,380,1,1,426,17,High,89.2,0,9,0,0,2,2
766,Olagunju,Saheed Olagunju,20,Wolves,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,5,5,0,17,High,0.0,0,5,1,0,1,2
767,Rawlings,Luke Rawlings,20,Wolves,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,5,5,0,17,High,0.0,0,5,1,0,2,2
777,Ojinnaka,Temple Ojinnaka,20,Wolves,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,3,3,0,17,High,0.0,0,7,1,0,2,2
778,Sutherland,Ethan Sutherland,20,Wolves,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,3,3,0,17,High,0.0,0,7,1,0,2,2
