id,code,web_name,first_name,second_name,full_name,team_id,team_name,team_short_name,team_strength,position_id,position,status,status_description,chance_of_playing_next,chance_of_playing_this,news,news_added,minutes,starts,expected_starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,influence,creativity,threat,ict_index,now_cost,selected_by_percent,in_dreamteam,fetch_date,current_gameweek,games_played,recent_minutes_last_5,recent_games_last_5,avg_minutes_per_game_last_5,times_unavailable_last_10,max_consecutive_unavailable,total_minutes_last_10,games_started_last_10,workload_trend,total_upcoming_fixtures,next_5_fixtures_count,avg_days_between_fixtures,congestion_level,home_fixtures_upcoming,away_fixtures_upcoming
574,487053,Udogie,Destiny,Udogie,Destiny Udogie,18,Spurs,TOT,3,2,DEF,i,Injured,0.0,100.0,Hamstring injury - Expected back 17 Jan,2025-12-08T10:30:09.923022Z,605,6,0.42,0,1,0,13,0,0,0,0,1,0,119.0,98.3,57.0,27.4,4.4,0.4,False,2025-12-10 15:30:26,15,15,287,4,57.4,3,2,477,5,increasing,23,5,13.0,Low,11,12
575,491279,Van de Ven,Micky,van de Ven,Micky van de Ven,18,Spurs,TOT,3,2,DEF,a,Available,100.0,100.0,,,1249,14,2.24,3,0,5,16,0,0,0,0,3,0,293.0,36.5,127.0,45.7,4.7,30.0,False,2025-12-10 15:30:26,15,15,360,4,72.0,1,1,810,9,stable,23,5,13.0,Low,11,12
576,548308,Phillips,Ashley,Phillips,Ashley Phillips,18,Spurs,TOT,3,2,DEF,u,Unavailable,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
577,553299,Takai,Takai,Kōta,Takai Kōta,18,Spurs,TOT,3,2,DEF,d,Doubtful,75.0,75.0,Lack of match fitness - 75% chance of playing,2025-08-10T23:30:07.262578Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
578,610799,Vuskovic,Luka,Vušković,Luka Vušković,18,Spurs,TOT,3,2,DEF,u,Unavailable,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,0.4,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
579,85971,Son,Son,Heung-min,Son Heung-min,18,Spurs,TOT,3,3,MID,u,Unavailable,0.0,0.0,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.5,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
580,242898,Johnson,Brennan,Johnson,Brennan Johnson,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,,555,6,1.24,2,0,3,4,0,0,0,0,2,0,133.0,84.7,68.0,28.6,6.6,2.6,False,2025-12-10 15:30:26,15,15,178,3,35.6,2,1,318,3,stable,23,5,13.0,Low,11,12
581,172780,Maddison,James,Maddison,James Maddison,18,Spurs,TOT,3,3,MID,i,Injured,0.0,0.0,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.8,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
582,460842,Kudus,Mohammed,Kudus,Mohammed Kudus,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,2025-11-05T15:30:08.650723Z,1207,14,3.68,2,6,5,16,0,0,0,0,3,0,304.2,371.4,240.0,91.5,6.5,16.2,False,2025-12-10 15:30:26,15,15,332,4,66.4,1,1,768,9,stable,23,5,13.0,Low,11,12
583,445044,Kulusevski,Dejan,Kulusevski,Dejan Kulusevski,18,Spurs,TOT,3,3,MID,i,Injured,0.0,0.0,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.4,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
584,511499,Tel,Mathys,Tel,Mathys Tel,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,,264,3,0.77,2,1,1,4,0,0,0,0,0,0,75.4,11.1,61.0,14.8,6.2,0.1,False,2025-12-10 15:30:26,15,15,29,3,5.8,3,1,167,1,decreasing,23,5,13.0,Low,11,12
585,202993,Bentancur,Rodrigo,Bentancur,Rodrigo Bentancur,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,,904,11,0.96,1,1,3,14,0,0,0,0,3,0,170.2,116.7,63.0,35.1,5.3,0.3,False,2025-12-10 15:30:26,15,15,260,5,52.0,0,1,645,7,decreasing,23,5,13.0,Low,11,12
586,570526,Bergvall,Lucas,Bergvall,Lucas Bergvall,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,2025-11-01T22:00:08.633383Z,561,7,1.2,1,2,2,6,0,0,0,0,1,0,119.6,59.9,115.0,29.6,5.4,0.2,False,2025-12-10 15:30:26,15,15,152,2,30.4,4,2,275,3,stable,23,5,13.0,Low,11,12
587,227127,Bissouma,Yves,Bissouma,Yves Bissouma,18,Spurs,TOT,3,3,MID,i,Injured,0.0,0.0,Ankle injury - Unknown return date,2025-08-22T13:47:04.343594Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.2,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
588,550839,Odobert,Wilson,Odobert,Wilson Odobert,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,2025-10-23T14:00:09.078476Z,490,4,1.42,0,1,0,9,0,0,0,0,0,0,69.2,111.0,97.0,27.7,5.3,0.0,False,2025-12-10 15:30:26,15,15,159,5,31.8,1,1,350,3,stable,23,5,13.0,Low,11,12
589,235674,Solomon,Manor,Solomon,Manor Solomon,18,Spurs,TOT,3,3,MID,u,Unavailable,0.0,0.0,has joined Villarreal CF on loan for the rest of the season.,2025-09-02T13:17:42.731308Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
590,436234,Bryan,Bryan,Gil Salvatierra,Bryan Gil Salvatierra,18,Spurs,TOT,3,3,MID,u,Unavailable,0.0,0.0,has joined Girona permanently.,2025-09-22T09:26:56.310666Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
591,547701,Gray,Archie,Gray,Archie Gray,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,2025-10-31T09:00:09.658347Z,223,3,0.09,0,0,2,2,0,0,0,0,1,0,19.8,18.8,7.0,4.6,4.8,0.1,False,2025-12-10 15:30:26,15,15,152,3,30.4,7,7,152,1,increasing,23,5,13.0,Low,11,12
592,499721,Moore,Mikey,Moore,Mikey Moore,18,Spurs,TOT,3,3,MID,u,Unavailable,0.0,0.0,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
593,482442,P.M.Sarr,Pape Matar,Sarr,Pape Matar Sarr,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,2025-11-20T12:00:10.388229Z,703,7,1.49,2,2,3,7,0,0,0,0,0,0,154.6,84.7,94.0,33.4,4.7,1.3,False,2025-12-10 15:30:26,15,15,223,5,44.6,0,1,358,3,increasing,23,5,13.0,Low,11,12
594,623095,Min-hyeok,Yang,Min-hyeok,Yang Min-hyeok,18,Spurs,TOT,3,3,MID,u,Unavailable,0.0,0.0,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
595,499726,Olusesi,Callum,Olusesi,Callum Olusesi,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,0.2,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
596,154566,Solanke,Dominic,Solanke-Mitchell,Dominic Solanke-Mitchell,18,Spurs,TOT,3,4,FWD,i,Injured,0.0,0.0,Ankle injury - Unknown return date,2025-09-12T16:30:09.183639Z,31,0,0.2,0,0,0,0,0,0,0,0,0,0,6.0,0.3,25.0,3.1,7.2,0.9,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,13,0,0,stable,23,5,13.0,Low,11,12
597,212319,Richarlison,Richarlison,de Andrade,Richarlison de Andrade,18,Spurs,TOT,3,4,FWD,a,Available,100.0,100.0,,,883,9,3.96,6,2,3,14,0,0,0,0,3,0,280.6,92.4,320.0,69.3,6.4,7.8,False,2025-12-10 15:30:26,15,15,342,5,68.4,0,0,536,4,increasing,23,5,13.0,Low,11,12
598,552427,Lankshear,Will,Lankshear,Will Lankshear,18,Spurs,TOT,3,4,FWD,u,Unavailable,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
599,490145,Scarlett,Dane,Scarlett,Dane Scarlett,18,Spurs,TOT,3,4,FWD,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,0.6,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,13.0,Low,11,12
673,154296,J.Palhinha,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,,1035,12,1.05,2,2,3,15,0,0,0,0,3,0,295.6,64.9,93.0,45.5,5.5,1.5,False,2025-12-10 15:30:26,15,15,252,4,50.4,1,1,702,7,decreasing,23,5,13.0,Low,11,12
717,493362,Xavi,Xavi,Simons,Xavi Simons,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,,708,7,2.12,1,2,3,9,0,0,0,0,2,0,134.2,132.4,95.0,36.2,6.5,1.2,False,2025-12-10 15:30:26,15,12,256,5,51.2,0,0,609,7,stable,23,5,13.0,Low,11,12
726,247693,Kolo Muani,Randal,Kolo Muani,Randal Kolo Muani,18,Spurs,TOT,3,4,FWD,a,Available,100.0,100.0,,2025-11-14T12:00:08.068318Z,452,6,0.78,0,0,2,6,0,0,0,0,1,0,30.0,54.7,80.0,15.7,6.9,0.4,False,2025-12-10 15:30:26,15,12,308,5,61.6,2,4,452,5,increasing,23,5,13.0,Low,11,12
745,640419,Byfield,Jun'ai,Byfield,Jun'ai Byfield,18,Spurs,TOT,3,2,DEF,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,False,2025-12-10 15:30:26,15,8,0,0,0.0,8,8,0,0,insufficient_data,23,5,13.0,Low,11,12
750,499716,Rowswell,James,Rowswell,James Rowswell,18,Spurs,TOT,3,2,DEF,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,False,2025-12-10 15:30:26,15,5,0,0,0.0,5,5,0,0,insufficient_data,23,5,13.0,Low,11,12
751,590035,Akhamrich,Yusuf,Akhamrich,Yusuf Akhamrich,18,Spurs,TOT,3,3,MID,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,5,0,0,0.0,5,5,0,0,insufficient_data,23,5,13.0,Low,11,12
149,223434,Igor,Igor Julio,dos Santos de Paulo,Igor Julio dos Santos de Paulo,19,West Ham,WHU,3,2,DEF,a,Available,100.0,0.0,,2025-12-04T11:00:09.631277Z,103,1,0.0,0,0,0,3,0,0,0,0,0,0,25.8,10.6,0.0,3.6,4.5,0.1,False,2025-12-10 15:30:26,15,15,97,2,19.4,6,5,103,1,increasing,23,5,10.0,Low,12,11
600,84182,Areola,Alphonse,Areola,Alphonse Areola,19,West Ham,WHU,3,1,GK,a,Available,100.0,100.0,,,990,11,0.0,0,1,0,18,0,0,0,44,0,0,348.6,10.0,0.0,35.8,4.3,2.1,False,2025-12-10 15:30:26,15,15,450,5,90.0,0,4,900,10,stable,23,5,10.0,Low,12,11
601,82143,Foderingham,Wes,Foderingham,Wes Foderingham,19,West Ham,WHU,3,1,GK,u,Unavailable,0.0,0.0,has joined Aris Limassol permanently.,2025-09-11T13:43:36.667461Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.3,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
602,483364,Hegyi,Krisztián,Hegyi,Krisztián Hegyi,19,West Ham,WHU,3,1,GK,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,0.2,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
603,613804,Diouf,El Hadji Malick,Diouf,El Hadji Malick Diouf,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,,1297,14,1.15,0,4,2,27,0,0,0,0,2,0,260.0,156.5,54.0,47.1,4.2,2.4,False,2025-12-10 15:30:26,15,15,442,5,88.4,0,0,847,9,stable,23,5,10.0,Low,12,11
604,109533,Emerson,Emerson,Palmieri dos Santos,Emerson Palmieri dos Santos,19,West Ham,WHU,3,2,DEF,u,Unavailable,0.0,0.0,has joined Marseille permanently.,2025-09-02T13:30:06.113081Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
605,214048,Kilman,Maximilian,Kilman,Maximilian Kilman,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,,1173,13,0.74,0,0,1,26,0,0,0,0,3,0,291.0,42.8,49.0,38.3,4.2,0.2,False,2025-12-10 15:30:26,15,15,273,4,54.6,1,1,723,8,decreasing,23,5,10.0,Low,12,11
606,233963,Mavropanos,Konstantinos,Mavropanos,Konstantinos Mavropanos,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,2025-10-23T14:00:09.099071Z,765,8,0.94,0,0,1,13,0,0,0,0,1,0,209.8,5.2,93.0,30.8,4.4,0.0,False,2025-12-10 15:30:26,15,15,270,3,54.0,4,4,495,5,stable,23,5,10.0,Low,12,11
607,210494,N.Aguerd,Nayef,Aguerd,Nayef Aguerd,19,West Ham,WHU,3,2,DEF,u,Unavailable,0.0,0.0,has joined Marseille permanently.,2025-09-02T12:20:05.254985Z,180,2,0.13,0,0,0,8,0,0,0,0,0,0,39.0,3.9,8.0,5.1,4.4,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,13,0,0,stable,23,5,10.0,Low,12,11
608,536109,Scarles,Ollie,Scarles,Ollie Scarles,19,West Ham,WHU,3,2,DEF,i,Injured,0.0,0.0,Shoulder injury - Expected back 27 Dec,2025-10-25T09:30:08.953324Z,69,2,0.01,0,0,0,3,0,0,0,0,0,0,8.0,1.2,0.0,0.9,4.3,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,8,7,69,0,decreasing,23,5,10.0,Low,12,11
609,462116,Todibo,Jean-Clair,Todibo,Jean-Clair Todibo,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,,846,10,0.28,0,1,0,18,0,0,0,0,2,0,204.2,39.7,15.0,25.9,4.3,0.1,False,2025-12-10 15:30:26,15,15,450,5,90.0,2,5,720,8,increasing,23,5,10.0,Low,12,11
610,214590,Wan-Bissaka,Aaron,Wan-Bissaka,Aaron Wan-Bissaka,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,2025-09-18T14:00:08.212742Z,921,10,0.49,0,1,0,22,0,0,0,0,2,0,188.0,168.4,18.0,37.6,4.2,5.2,False,2025-12-10 15:30:26,15,15,450,5,90.0,1,4,741,8,increasing,23,5,10.0,Low,12,11
611,518438,Casey,Kaelan,Casey,Kaelan Casey,19,West Ham,WHU,3,2,DEF,u,Unavailable,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,2025-08-11T01:20:17.436361Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
612,224024,L.Paquetá,Lucas,Tolentino Coelho de Lima,Lucas Tolentino Coelho de Lima,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,2025-11-30T22:30:09.703888Z,1123,13,3.26,3,1,2,24,0,0,0,0,5,1,278.4,300.5,143.0,72.1,5.9,1.5,False,2025-12-10 15:30:26,15,15,246,3,49.2,2,1,696,8,decreasing,23,5,10.0,Low,12,11
613,215439,Souček,Tomáš,Souček,Tomáš Souček,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,2025-09-13T21:30:08.395458Z,552,6,2.31,2,1,1,19,0,0,0,0,0,1,167.2,23.0,182.0,37.3,5.7,0.3,False,2025-12-10 15:30:26,15,15,158,5,31.6,2,3,321,3,stable,23,5,10.0,Low,12,11
614,101178,Ward-Prowse,James,Ward-Prowse,James Ward-Prowse,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,,414,5,1.04,0,0,1,11,0,0,0,0,0,0,56.6,176.3,6.0,23.9,5.6,0.2,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,10,0,0,stable,23,5,10.0,Low,12,11
615,450070,Summerville,Crysencio,Summerville,Crysencio Summerville,19,West Ham,WHU,3,3,MID,a,Available,100.0,50.0,,2025-11-28T19:00:08.821232Z,710,9,1.74,0,3,1,13,0,0,0,0,3,0,78.4,88.3,125.0,29.2,5.5,0.1,False,2025-12-10 15:30:26,15,15,153,2,30.6,3,3,565,7,decreasing,23,5,10.0,Low,12,11
616,213999,Álvarez,Edson,Álvarez Velázquez,Edson Álvarez Velázquez,19,West Ham,WHU,3,3,MID,u,Unavailable,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,2025-08-26T13:45:35.073930Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
617,149519,Cornet,Maxwel,Cornet,Maxwel Cornet,19,West Ham,WHU,3,3,MID,u,Unavailable,0.0,0.0,has joined Genoa on loan for the rest of the season.,2025-09-02T12:21:17.687537Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.9,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
618,197024,G.Rodriguez,Guido,Rodríguez,Guido Rodríguez,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,,152,2,0.07,0,0,1,2,0,0,0,0,1,0,5.2,4.4,2.0,1.2,4.8,0.0,False,2025-12-10 15:30:26,15,15,63,1,12.6,8,6,82,1,increasing,23,5,10.0,Low,12,11
619,577114,L.Guilherme,Luis Guilherme,Lira dos Santos,Luis Guilherme Lira dos Santos,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,2025-08-21T14:30:06.529194Z,121,1,0.1,0,0,0,2,0,0,0,0,0,0,9.2,14.5,4.0,2.5,4.9,0.0,False,2025-12-10 15:30:26,15,15,67,2,13.4,7,5,80,0,increasing,23,5,10.0,Low,12,11
620,490885,Earthy,George,Earthy,George Earthy,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,2025-10-02T14:30:07.920085Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
621,229384,Irving,Andy,Irving,Andy Irving,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,,156,2,0.17,0,0,0,4,0,0,0,0,0,0,31.6,52.3,2.0,8.6,4.4,0.3,False,2025-12-10 15:30:26,15,15,7,1,1.4,6,4,132,2,decreasing,23,5,10.0,Low,12,11
622,518442,Orford,Lewis,Orford,Lewis Orford,19,West Ham,WHU,3,3,MID,u,Unavailable,0.0,0.0,has joined Stevenage on loan for the rest of the season.,2025-09-02T12:14:36.944075Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,0.1,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,10.0,Low,12,11
623,490142,Potts,Freddie,Potts,Freddie Potts,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,2025-11-14T12:00:07.935476Z,567,5,0.35,0,0,0,10,0,0,0,0,1,0,84.4,100.0,7.0,19.0,4.4,0.7,False,2025-12-10 15:30:26,15,15,346,5,69.2,1,3,522,5,increasing,23,5,10.0,Low,12,11
624,178186,Bowen,Jarrod,Bowen,Jarrod Bowen,19,West Ham,WHU,3,4,FWD,a,Available,100.0,100.0,,,1350,15,3.53,4,2,1,29,0,0,0,0,0,0,295.6,209.7,401.0,90.8,7.5,5.8,False,2025-12-10 15:30:26,15,15,450,5,90.0,0,0,900,10,stable,23,5,10.0,Low,12,11
625,91889,Füllkrug,Niclas,Füllkrug,Niclas Füllkrug,19,West Ham,WHU,3,4,FWD,a,Available,100.0,100.0,,2025-10-14T13:00:06.800734Z,407,5,1.14,0,0,1,11,0,0,0,0,0,0,26.0,85.1,130.0,23.8,5.6,0.6,False,2025-12-10 15:30:26,15,15,28,2,5.6,6,4,178,2,decreasing,23,5,10.0,Low,12,11
626,565431,Marshall,Callum,Marshall,Callum Marshall,19,West Ham,WHU,3,4,FWD,a,Available,100.0,100.0,,,58,0,0.13,0,0,0,2,0,0,0,0,0,0,1.2,0.1,7.0,0.8,4.3,0.6,False,2025-12-10 15:30:26,15,15,0,0,0.0,8,7,58,0,decreasing,23,5,10.0,Low,12,11
659,158534,Walker-Peters,Kyle,Walker-Peters,Kyle Walker-Peters,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,,510,5,1.17,1,0,1,10,0,0,0,0,1,0,113.0,49.4,67.0,23.0,4.3,0.3,False,2025-12-10 15:30:26,15,15,52,2,10.4,3,3,220,1,decreasing,23,5,10.0,Low,12,11
671,75115,Wilson,Callum,Wilson,Callum Wilson,19,West Ham,WHU,3,4,FWD,a,Available,100.0,100.0,,,597,6,2.93,4,1,1,10,0,0,0,0,0,0,177.6,52.8,222.0,44.9,5.8,0.9,False,2025-12-10 15:30:26,15,15,302,5,60.4,3,3,427,5,increasing,23,5,10.0,Low,12,11
679,467189,Hermansen,Mads,Hermansen,Mads Hermansen,19,West Ham,WHU,3,1,GK,a,Available,100.0,100.0,,,360,4,0.01,0,0,1,11,0,0,0,9,0,0,84.8,0.0,0.0,8.5,4.3,0.2,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,11,0,0,stable,23,5,10.0,Low,12,11
708,551226,M.Fernandes,Mateus Gonçalo,Espanha Fernandes,Mateus Gonçalo Espanha Fernandes,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,,976,12,1.55,1,1,2,15,0,0,0,0,1,0,240.6,253.9,45.0,54.1,5.5,0.1,False,2025-12-10 15:30:26,15,13,424,5,84.8,0,0,758,8,stable,23,5,10.0,Low,12,11
718,564940,S.Magassa,Soungoutou,Magassa,Soungoutou Magassa,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,,354,4,0.31,1,0,0,7,0,0,0,0,2,0,86.2,21.9,21.0,12.9,5.0,0.0,False,2025-12-10 15:30:26,15,12,184,4,36.8,3,1,313,3,increasing,23,5,10.0,Low,12,11
738,37096,Fabianski,Lukasz,Fabianski,Lukasz Fabianski,19,West Ham,WHU,3,1,GK,d,Doubtful,25.0,25.0,Back injury - 25% chance of playing,2025-11-07T08:00:09.026724Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0.0,False,2025-12-10 15:30:26,15,12,0,0,0.0,10,12,0,0,stable,23,5,10.0,Low,12,11
747,602903,Mayers,Ezra,Mayers,Ezra Mayers,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,,7,0,0.0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.2,4.0,0.0,False,2025-12-10 15:30:26,15,6,7,1,1.4,5,5,7,0,insufficient_data,23,5,10.0,Low,12,11
752,643473,Golambeckis,Airidas,Golambeckis,Airidas Golambeckis,19,West Ham,WHU,3,2,DEF,a,Available,100.0,100.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,False,2025-12-10 15:30:26,15,5,0,0,0.0,5,5,0,0,insufficient_data,23,5,10.0,Low,12,11
758,630699,Mohamadou Kanté,Mohamadou,Kanté,Mohamadou Kanté,19,West Ham,WHU,3,3,MID,a,Available,100.0,100.0,,,7,0,0.03,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,0.2,4.5,0.0,False,2025-12-10 15:30:26,15,2,7,1,3.5,1,1,7,0,insufficient_data,23,5,10.0,Low,12,11
627,101982,Johnstone,Sam,Johnstone,Sam Johnstone,20,Wolves,WOL,3,1,GK,a,Available,100.0,100.0,,,990,11,0.02,0,0,0,22,0,0,0,37,0,0,298.8,0.1,0.0,29.9,4.5,0.1,False,2025-12-10 15:30:26,15,15,450,5,90.0,0,3,900,10,stable,23,5,12.0,Low,11,12
628,149065,José Sá,José,Malheiro de Sá,José Malheiro de Sá,20,Wolves,WOL,3,1,GK,a,Available,100.0,100.0,,,360,4,0.03,0,0,0,11,0,0,0,5,0,0,44.0,10.0,0.0,5.5,4.3,1.0,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,10,0,0,stable,23,5,12.0,Low,11,12
629,79602,Bentley,Daniel,Bentley,Daniel Bentley,20,Wolves,WOL,3,1,GK,i,Injured,0.0,0.0,Ankle injury - Expected back 08 Dec,2025-11-21T13:30:09.840951Z,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.5,False,2025-12-10 15:30:26,15,15,0,0,0.0,10,15,0,0,stable,23,5,12.0,Low,11,12
